,tweet_id
643533,1387909522166067200
643534,1387908952491499520
643535,1387908825617928192
643536,1387908077916196864
643537,1387907947938811904
643538,1387907934877884416
643539,1387907772759543808
643540,1387907463685365760
643541,1387906702545149952
643542,1387904590297849856
643543,1387904069927276544
643544,1387903368312590336
643545,1387903016955564032
643546,1387901795771486208
643547,1387900737301237760
643548,1387898868793151488
643549,1387896941032329216
643550,1387896884581347328
643551,1387896023624859648
643552,1387894579328950272
643553,1387894373732421632
643554,1387894277431205888
643555,1387893504559419392
643556,1387892675437813760
643557,1387892574812246016
643558,1387892104215552000
643559,1387889905964044288
643560,1387889597401767936
643561,1387889241661665280
643562,1387888711652712448
643563,1387888556375478272
643564,1387888354218414080
643565,1387888062986809344
643566,1387887553710235648
643567,1387886984878829568
643568,1387886080364535808
643569,1387886040858439680
643570,1387885671772213248
643571,1387883838676905984
643572,1387883591204495360
643573,1387883076659912704
643574,1387882566405951488
643575,1387882188717400064
643576,1387881942247477248
643577,1387881508216573952
643578,1387881100744200192
643579,1387880493459333120
643580,1387880322663010304
643581,1387880021952319488
643582,1387879128074964992
643583,1387878500611280896
643584,1387878023991644160
643585,1387877529827033088
643586,1387877392081989632
643587,1387875598756978688
643588,1387875081376784384
643589,1387874993019760640
643590,1387874721312632832
643591,1387874473999806464
643592,1387874267744907264
643593,1387873544290328576
643594,1387871977466175488
643595,1387870270518611968
643596,1387866953344241664
643597,1387866553052434432
643598,1387866411649978368
643599,1387865237689339904
643600,1387864464935038976
643601,1387863780361650176
643602,1387862074458611712
643603,1387859355492569088
643604,1387858997047398400
643605,1387858633220927488
643606,1387857971489742848
643607,1387857327609548800
643608,1387856921382637568
643609,1387856571678531584
643611,1387855407457071104
643612,1387854539282288640
643613,1387854283576684544
643614,1387853886443167744
643615,1387853813105577984
643616,1387852652319363072
643617,1387851965602861056
643618,1387850970348986368
643619,1387850094268063744
643620,1387849904094027776
643621,1387849081448501248
643622,1387848529163350016
643623,1387848439363301376
643624,1387847832808402944
643625,1387847744262389760
643626,1387847731452989440
643627,1387847719574593536
643628,1387847490624495616
643629,1387847164005597184
643630,1387846627566653440
643631,1387846621757640704
643632,1387846560831131648
643633,1387846507810934784
643634,1387846476802449408
643635,1387846000929394688
643636,1387845922671927296
643637,1387845519985152000
643638,1387845347158859776
643639,1387845029637484544
643640,1387844480569651200
643641,1387844454237810688
643642,1387844395924398080
643643,1387844318379929600
643644,1387844302064209920
643645,1387843358958182400
643646,1387843316931248128
643647,1387842304484937728
643648,1387841767870025728
643649,1387841606418587648
643650,1387839573888282624
643651,1387839560177045504
643652,1387839357789212672
643653,1387837863899848704
643654,1387837597527937024
643655,1387837379893944320
643656,1387837065153425408
643657,1387836966398578688
643658,1387836584167346176
643659,1387836287634362368
643660,1387835995274555392
643661,1387835934620758016
643663,1387835807118020608
643664,1387835524166135808
643665,1387835169155936256
643666,1387834775713554432
643667,1387834108622036992
643668,1387833605817344000
643669,1387833128832671744
643670,1387831840631836672
643671,1387831834818584576
643672,1387830200000552960
643673,1387830022132707328
643674,1387828762180390912
643675,1387827106198040576
643676,1387826657038319616
643677,1387825461049401344
643678,1387825088637112320
643679,1387824719676821504
643680,1387823285707022336
643681,1387822985680244736
643682,1387821977797337088
643683,1387821462220902400
643684,1387821360391593984
643685,1387820936846626816
643686,1387820471287173120
643687,1387820387946307584
643688,1387820245092503552
643689,1387820048916561920
643690,1387819767784947712
643691,1387819724122247168
643692,1387819711065247744
643693,1387819572036874240
643694,1387818982263164928
643695,1387818545921204224
643696,1387818076192837632
643697,1387817583127277568
643698,1387817578450542592
643699,1387816179771662336
643700,1387815723385434112
643701,1387815637796343808
643702,1387814646028058624
643703,1387814604642865152
643704,1387814407128891392
643705,1387813140960882688
643706,1387812935377080320
643707,1387812813498953728
643708,1387812100278472704
643709,1387810906697052160
643710,1387810607051821056
643711,1387810096923779072
643712,1387809736473686016
643713,1387807140325306368
643714,1387806954450563072
643715,1387806939036360704
643716,1387806852646383616
643717,1387805711833477120
643718,1387805178624188416
643719,1387804535998062592
643720,1387803381146738688
643721,1387803255711875072
643722,1387802080849678336
643723,1387801841191329792
643724,1387801101731209216
643725,1387800380722008064
643726,1387798260367204352
643727,1387797135454875648
643728,1387797050243403776
643729,1387796814607179776
643730,1387795750550085632
643731,1387795334970200064
643732,1387795102853120000
643733,1387794789588815872
643734,1387793375999504384
643735,1387792479467024384
643736,1387792200801546240
643737,1387791827583918080
643738,1387791282160824320
643739,1387791258752585728
643740,1387791108147646464
643741,1387789721435361280
643742,1387788845681360896
643743,1387788060797046784
643744,1387787896317517824
643745,1387787636086091776
643746,1387786179777605632
643747,1387785580982022144
643748,1387785133286100992
643749,1387784812514070528
643750,1387784487170461696
643751,1387783896650059776
643752,1387783238773612544
643753,1387783050969423872
643754,1387782948225798144
643755,1387781441782784000
643756,1387781359767261184
643757,1387780937329618944
643758,1387779840724570112
643759,1387779494472208384
643760,1387778039669460992
643761,1387777831275532288
643762,1387777120139718656
643763,1387776555334635520
643764,1387771580969795584
643765,1387771442012504064
643766,1387770903392575488
643767,1387770822237073408
643768,1387769051049611264
643769,1387768803514327040
643770,1387766237132886016
643771,1387765433843990528
643772,1387762552130658304
643773,1387757916862631936
643774,1387757528503750656
643775,1387757420743733248
643776,1387756296091279360
643777,1387756128449224704
643778,1387755782658314240
643779,1387755479498215424
643780,1387755358911881216
643781,1387755307581857792
643782,1387754924226748416
643783,1387754055104176128
643784,1387753763960541184
643785,1387753565603647488
643786,1387753416487800832
643787,1387753164791767040
643788,1387752319282974720
643789,1387751404702511104
643790,1387750484128276480
643791,1387749473716039680
643792,1387747698053292032
643793,1387745334500028416
643794,1387743904649383936
643795,1387743114580963328
643796,1387743106209132544
643797,1387741617835188224
643798,1387740767565668352
643799,1387740205109633024
643800,1387736044741828608
643801,1387733401180934144
643802,1387731989537693696
643803,1387729607663685632
643804,1387729442370424832
643805,1387726899883937792
643806,1387726812516536320
643807,1387724701988909056
643808,1387723527122530304
643809,1387721817255673856
643810,1387719607868444672
643811,1387717357297041408
643812,1387715209402454016
643813,1387713277791293440
643814,1387711533585678336
643815,1387709530289557504
643816,1387708514819133440
643817,1387706769766592512
643818,1387702590851493888
643819,1387702320306298880
643820,1387701851861229568
643821,1387698324053049344
643822,1387697377545490432
643823,1387697246771322880
643824,1387695298466615296
643825,1387693682883629056
643826,1387693682556604416
643827,1387693132565843968
643828,1387691603872030720
643829,1387688766794440704
643830,1387688291135328256
643831,1387684939366162432
643832,1387683707520126976
643833,1387683151502217216
643834,1387681816757297152
643835,1387681477891174400
643836,1387680359362568192
643837,1387677228792573952
643838,1387675865366941696
643839,1387673827610669056
643840,1387672535358128128
643841,1387669909426130944
643842,1387668075223334912
643843,1387667484195508224
643844,1387667100676673536
643845,1387665876606873600
643846,1387663624454361088
643847,1387662218603364352
643848,1387662135828750336
643849,1387661756177162240
643850,1387659916970708992
643851,1387658060110336000
643852,1387657831596261376
643853,1387656092658765824
643854,1387655242599305216
643855,1387654765333475328
643856,1387652170128965632
643857,1387645391974273024
643858,1387645082296332288
643859,1387642667887071232
643860,1387638058992824320
643861,1387637176603709440
643862,1387636004622798848
643863,1387635372738310144
643864,1387634252276068352
643865,1387632698517168128
643866,1387632695316975616
643867,1387630829032124416
643868,1387629500113039360
643869,1387628245533683712
643870,1387619360357986304
643871,1387618039944802304
643872,1387617642073055232
643873,1387614869738823680
643874,1387611732332343296
643875,1387606036840919040
643877,1387603261914501120
643878,1387602540406128640
643879,1387600445225377792
643880,1387598053826129920
643881,1387597459858378752
643882,1387595975435374592
643883,1387594975412695040
643884,1387593156687024128
643885,1387591901377925120
643886,1387589358442647552
643887,1387587238133915648
643888,1387585340588716032
643889,1387584624700710912
643890,1387583028327718912
643891,1387581927897505792
643892,1387579842896486400
643893,1387579052312207360
643894,1387577421738569728
643895,1387577037892771840
643896,1387576467643670528
643897,1387576219282067456
643898,1387575843967406080
643899,1387572422543659008
643900,1387570928553504768
643901,1387570747141468160
643902,1387569593200295936
643903,1387569055587094528
643904,1387564820187201536
643905,1387564789677924352
643906,1387564628310437888
643907,1387564475406974976
643908,1387562725920837632
643909,1387561667198787584
643910,1387561014779129856
643911,1387559140482945024
643912,1387555995795263488
643913,1387554733062242304
643914,1387553482786410496
643915,1387552314546958336
643916,1387551844919021568
643917,1387545114155773952
643918,1387544513242042368
643919,1387543888395571200
643920,1387543389453828096
643921,1387542304467021824
643922,1387541254997635072
643923,1387540655447199744
643924,1387539546661916672
643925,1387539482136678400
643926,1387538189976580096
643927,1387538001589248000
643928,1387537960363458560
643929,1387537957511471104
643930,1387537719514083328
